"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"KODK.WS","Eastman Kodak Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kodk.ws",
"KODK.WS.A","Eastman Kodak Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kodk.ws.a",
"ETN","Eaton Corporation, PLC","53.78","$25.14B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/etn",
"ETV","Eaton Vance Corporation","15.02","$4.53B","2005","n/a","n/a","http://www.nasdaq.com/symbol/etv",
"ETW","Eaton Vance Corporation","11.8","$1.26B","2005","n/a","n/a","http://www.nasdaq.com/symbol/etw",
"EV","Eaton Vance Corporation","36.25","$4.23B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ev",
"EOI","Eaton Vance Enhance Equity Income Fund","12.7","$497.5M","2004","n/a","n/a","http://www.nasdaq.com/symbol/eoi",
"EOS","Eaton Vance Enhanced Equity Income Fund II","13.52","$645.77M","2005","n/a","n/a","http://www.nasdaq.com/symbol/eos",
"EFT","Eaton Vance Floating Rate Income Trust","13.28","$549.43M","2004","n/a","n/a","http://www.nasdaq.com/symbol/eft",
"EFF","Eaton vance Floating-Rate Income Plus Fund","14.74","$112.12M","2013","n/a","n/a","http://www.nasdaq.com/symbol/eff",
"ETX           ","Eaton Vance Municipal Income 2028 Term Trust","17.46","$192.62M","2013","n/a","n/a","http://www.nasdaq.com/symbol/etx           ",
"EOT","Eaton Vance Municipal Income Trust","21.2","$324.96M","2009","n/a","n/a","http://www.nasdaq.com/symbol/eot",
"EVN","Eaton Vance Municipal Income Trust","12.9","$301.92M","1999","n/a","n/a","http://www.nasdaq.com/symbol/evn",
"ETJ","Eaton Vance Risk-Managed Diversified Equity Income Fund","10.12","$673.3M","2007","n/a","n/a","http://www.nasdaq.com/symbol/etj",
"EFR","Eaton Vance Senior Floating-Rate Fund","13.04","$485.64M","2003","n/a","n/a","http://www.nasdaq.com/symbol/efr",
"EVF","Eaton Vance Senior Income Trust","6.05","$229.09M","1998","n/a","n/a","http://www.nasdaq.com/symbol/evf",
"EVG","Eaton Vance Short Diversified Income Fund","13.5","$254.97M","2005","n/a","n/a","http://www.nasdaq.com/symbol/evg",
"EVT","Eaton Vance Tax Advantaged Dividend Income Fund","19.83","$1.44B","2003","n/a","n/a","http://www.nasdaq.com/symbol/evt",
"ETO","Eaton Vance Tax-Advantage Global Dividend Opp","22.57","$327.7M","2004","n/a","n/a","http://www.nasdaq.com/symbol/eto",
"EXD","Eaton Vance Tax-Advantaged Bond","12.8","$135.12M","2010","n/a","n/a","http://www.nasdaq.com/symbol/exd",
"ETG","Eaton Vance Tax-Advantaged Global Dividend Income Fund","16.2","$1.24B","2004","n/a","n/a","http://www.nasdaq.com/symbol/etg",
"ETB","Eaton Vance Tax-Managed Buy-Write Income Fund","15.93","$392.75M","2005","n/a","n/a","http://www.nasdaq.com/symbol/etb",
"ETY","Eaton Vance Tax-Managed Diversified Equity Income Fund","11.23","$1.68B","2006","n/a","n/a","http://www.nasdaq.com/symbol/ety",
"EXG","Eaton Vance Tax-Managed Global Diversified Equity Income Fund","9.12","$2.75B","2007","n/a","n/a","http://www.nasdaq.com/symbol/exg",
"ECT","ECA Marcellus Trust I","1.77","$31.16M","2010","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ect",
"ECR","Eclipse Resources Corporation","2.48","$552.22M","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ecr",
"ECL","Ecolab Inc.","119.58","$35.29B","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ecl",
"DANG","E-Commerce China Dangdang Inc.","6.65","$538.03M","2010","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/dang",
"EC","Ecopetrol S.A.","9.29","$345.64M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ec",
"EIX","Edison International","65.05","$21.19B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eix",
"EDR","Education Realty Trust Inc.","36","$1.74B","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/edr",
"EW","Edwards Lifesciences Corporation","146.92","$15.8B","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ew",
"EHIC","eHi Car Services Limited","13.08","$894.38M","2014","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/ehic",
"EJ","E-House (China) Holdings Limited","6.38","$909.78M","2007","Finance","Real Estate","http://www.nasdaq.com/symbol/ej",
"EP^C","El Paso Corporation","48.7107","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ep^c",
"EE","El Paso Electric Company","38.44","$1.55B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ee",
"EGO","Eldorado Gold Corporation","3.93","$2.82B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ego",
"LLY","Eli Lilly and Company","79.11","$87.7B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lly",
"ELLI","Ellie Mae, Inc.","70.5","$2.09B","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/elli",
"EFC","Ellington Financial LLC","18.56","$620.83M","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/efc",
"EARN","Ellington Residential Mortgage REIT","12.78","$116.93M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/earn",
"AKO.A","Embotelladora Andina S.A.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ako.a",
"AKO.B","Embotelladora Andina S.A.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ako.b",
"ERJ","Embraer-Empresa Brasileira de Aeronautica","27.29","$5.02B","2000","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/erj",
"EMC","EMC Corporation","26.17","$50.37B","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/emc",
"EME","EMCOR Group, Inc.","46.11","$2.9B","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/eme",
"EMES","Emerge Energy Services LP","4.98","$120.12M","2013","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/emes",
"EBS","Emergent Biosolutions, Inc.","31.27","$1.21B","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ebs",
"EMG","Emergent Capital, Inc.","4.56","$128.28M","2011","Finance","Life Insurance","http://www.nasdaq.com/symbol/emg",
"EMR","Emerson Electric Company","48.01","$31.55B","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/emr",
"EDE","Empire District Electric Company (The)","23.43","$1.02B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ede",
"ESRT","Empire State Realty Trust, Inc.","17.77","$4.77B","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/esrt",
"EIG","Employers Holdings Inc","24.25","$776.89M","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/eig",
"EDN","Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor)","16.98","$761.59M","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/edn",
"EOC","Empresa Nacional de Electricidad S.A.","38.52","$10.53B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eoc",
"ICA","Empresas Ica Soc Contrladora","2.08","$320.22M","1992","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/ica",
"ENBL","Enable Midstream Partners, LP","12.42","$5.25B","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enbl",
"EEQ","Enbridge Energy Management LLC","26.55","$1.9B","2002","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eeq",
"EEP","Enbridge Energy, L.P.","26.72","$11.35B","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/eep",
"ENB","Enbridge Inc","42.28","$36.22B","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/enb",
"ECA","Encana Corporation","7.51","$6.31B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eca",
"EXK","Endeavour Silver Corporation","1.77","$180.5M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/exk",
"GI","EndoChoice Holdings, Inc.","10.39","$256.93M","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gi",
"ENH","Endurance Specialty Holdings Ltd","64.5","$4.25B","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/enh",
"ENH^A","Endurance Specialty Holdings Ltd","25.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/enh^a",
"ENH^B","Endurance Specialty Holdings Ltd","26.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/enh^b",
"NDRO","Enduro Royalty Trust","2.86","$94.38M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ndro",
"EGN","Energen Corporation","57.17","$4.5B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egn",
"ENR","Energizer Holdings, Inc.","42.42","$2.64B","2015","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/enr",
"EPC","Energizer Holdings, Inc.","84.74","$5.27B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/epc",
"ETE","Energy Transfer Equity, L.P.","20.21","$21.32B","2006","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ete",
"ETP","ENERGY TRANSFER PARTNERS","43.05","$21.95B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/etp",
"ERF","Enerplus Corporation","4.75","$980.86M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/erf",
"ENI","Enersis S A","13.56","$13.31B","1993","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eni",
"ENS","Enersys","64.41","$2.99B","2004","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ens",
"EGL","Engility Holdings, Inc.","31.22","$1.15B","2015","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/egl",
"E","ENI S.p.A.","33.63","$61.11B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/e",
"ENLK","EnLink Midstream Partners, LP","16.87","$5.53B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enlk",
"ENLC","EnLink Midstream, LLC","19.92","$3.27B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enlc",
"EBF","Ennis, Inc.","19.79","$510.8M","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ebf",
"ENVA","Enova International, Inc.","12.98","$428.34M","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/enva",
"NPO","Enpro Industries","44.27","$972.01M","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/npo",
"ESV","ENSCO plc","15.51","$3.66B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/esv",
"ETM","Entercom Communications Corporation","11.3","$447.69M","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/etm",
"EAA","Entergy Arkansas, Inc.","25.7","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eaa",
"EAB","Entergy Arkansas, Inc.","24.92","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eab",
"EAE","Entergy Arkansas, Inc.","23.96","n/a","2013","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eae",
"ETR","Entergy Corporation","68.49","$12.3B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/etr",
"ELA","Entergy Louisiana, Inc.","25.32","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ela",
"ELB","Entergy Louisiana, Inc.","25.4","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elb",
"ELJ","Entergy Louisiana, Inc.","25.55","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elj",
"ELU","Entergy Louisiana, Inc.","23.9","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elu",
"EFM","Entergy Mississippi, Inc.","25.6535","$220.88M","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/efm",
"EMQ","Entergy Mississippi, Inc.","26.27","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/emq",
"EMZ","Entergy Mississippi, Inc.","25.97","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/emz",
"ENJ","Entergy New Orleans, Inc.","24.8481","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/enj",
"EZT","Entergy Texas Inc","26.3","n/a","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ezt",
"EPD","Enterprise Products Partners L.P.","26.37","$52.82B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/epd",
"EVC","Entravision Communications Corporation","8.73","$768.96M","2000","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/evc",
"ENV","Envestnet, Inc","28.98","$1.03B","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/env",
"EVHC","Envision Healthcare Holdings, Inc.","26.99","$5.01B","2013","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/evhc",
"EVA","Enviva Partners, LP","14.7","$350.01M","2015","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/eva",
"ENZ","Enzo Biochem, Inc.","3.77","$173.65M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/enz",
"EOG","EOG Resources, Inc.","83.39","$45.8B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eog",
"EPE","EP Energy Corporation","5.44","$1.35B","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/epe",
"EPAM","EPAM Systems, Inc.","78.67","$3.91B","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/epam",
"EPR","EPR Properties","56.74","$3.28B","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/epr",
"EPR^C","EPR Properties","23.37","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^c",
"EPR^E","EPR Properties","31.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^e",
"EPR^F","EPR Properties","25.19","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^f",
"EQT","EQT Corporation","67.21","$10.25B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eqt",
"EQGP","EQT GP Holdings, LP","25.62","$6.82B","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/eqgp",
"EQM","EQT Midstream Partners, LP","70.09","$5.01B","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/eqm",
"EFX","Equifax, Inc.","106.66","$12.64B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/efx",
"EQC","Equity Commonwealth","29.2","$3.79B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqc",
"EQC^D","Equity Commonwealth","24.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqc^d",
"EQC^E","Equity Commonwealth","25.93","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqc^e",
"EQCO","Equity Commonwealth","23.44","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqco",
"ELS","Equity Lifestyle Properties, Inc.","61.65","$5.2B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/els",
"ELS^C","Equity Lifestyle Properties, Inc.","26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/els^c",
"EQY","Equity One, Inc.","26.64","$3.45B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqy",
"EQR","Equity Residential","80.94","$29.47B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqr",
"EQS","Equus Total Return, Inc.","1.7","$21.55M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqs",
"ERA","Era Group, Inc.","13.78","$283.63M","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/era",
"EROS","Eros International PLC","17.18","$988.5M","2013","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/eros",
"ESE","ESCO Technologies Inc.","37.6","$981.32M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ese",
"ESNT","Essent Group Ltd.","26.03","$2.41B","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esnt",
"ESS","Essex Property Trust, Inc.","229.66","$15.1B","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ess",
"ESS^H","Essex Property Trust, Inc.","25.79","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ess^h",
"EL","Estee Lauder Companies, Inc. (The)","83.89","$31.74B","1995","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/el",
"ESL","Esterline Technologies Corporation","75.72","$2.24B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esl",
"DEG","Etablissements Delhaize Freres et Cie &quot;Le Lion&quot; S.A.","22.42","$9.2B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/deg",
"ETH","Ethan Allen Interiors Inc.","27.59","$783.75M","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/eth",
"EURN","Euronav NV","15.49","$2.47B","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/eurn",
"EEA","European Equity Fund, Inc. (The)","8.36","$72.89M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eea",
"EVER","EverBank Financial Corp.","20.75","$2.59B","2012","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ever",
"EVER^A","EverBank Financial Corp.","25.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ever^a",
"EVR","Evercore Partners Inc","53.9","$1.96B","2006","Finance","Investment Managers","http://www.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","180.8","$7.99B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/re",
"EVRI","Everi Holdings Inc.","4.54","$299.36M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/evri",
"ES","Eversource Energy","52.05","$16.51B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/es",
"EVTC","Evertec, Inc.","18.8","$1.46B","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/evtc",
"EVDY","Everyday Health, Inc.","9.35","$301.61M","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/evdy",
"EVGN","Evogene Ltd.","8.01","$203.41M","2013","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/evgn",
"EVH","Evolent Health, Inc","13.35","$787.47M","2015","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/evh",
"EXAM","ExamWorks Group, Inc.","27.35","$1.14B","2010","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/exam",
"EXAR","Exar Corporation","5.78","$278.06M","1985","Technology","Semiconductors","http://www.nasdaq.com/symbol/exar",
"XCO","EXCO Resources NL","1.05","$291.05M","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/xco",
"EXC","Exelon Corporation","29.17","$25.13B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/exc",
"EXCU","Exelon Corporation","42.96","$37.02B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/excu",
